time,sma(1),entry level 1,entry level 2,entry level 3,entry level 4,sma(1)
1603155600,11732.8,10911.5,10559.5,9972.88,9386.24,11732.8
1603159200,11709,10889.4,10538.1,9952.69,9367.24,11709
1603162800,11709.4,10889.8,10538.5,9953.01,9367.54,11709.4
1603166400,11733.4,10912,10560,9973.36,9386.7,11733.4
1603170000,11735.2,10913.8,10561.7,9974.94,9388.18,11735.2
1603173600,11738.5,10916.8,10564.6,9977.72,9390.79,11738.5
1603177200,11771.9,10947.9,10594.7,10006.1,9417.55,11771.9
1603180800,11770.4,10946.5,10593.3,10004.8,9416.31,11770.4
1603184400,11734.9,10913.5,10561.4,9974.68,9387.94,11734.9
1603188000,11768.4,10944.6,10591.5,10003.1,9414.71,11768.4
1603191600,11809.9,10983.2,10628.9,10038.4,9447.89,11809.9
1603195200,11815.3,10988.2,10633.8,10043,9452.25,11815.3
1603198800,11828.3,11000.3,10645.4,10054,9462.61,11828.3
1603202400,11894.8,11062.1,10705.3,10110.6,9515.82,11894.8
1603206000,11917.7,11083.5,10726,10130.1,9534.2,11917.7
1603209600,11926.7,11091.8,10734,10137.7,9541.33,11926.7
1603213200,11943.9,11107.9,10749.5,10152.4,9555.15,11943.9
1603216800,11977.4,11138.9,10779.6,10180.8,9581.89,11977.4
1603220400,11953.1,11116.4,10757.8,10160.1,9562.48,11953.1
1603224000,11934.8,11099.3,10741.3,10144.6,9547.83,11934.8
1603227600,11894.5,11061.9,10705.1,10110.4,9515.63,11894.5
1603231200,11908.9,11075.3,10718,10122.6,9527.13,11908.9
1603234800,11938.1,11102.4,10744.3,10147.4,9550.48,11938.1
1603238400,11926.7,11091.8,10734,10137.7,9541.36,11926.7
1603242000,11939.1,11103.3,10745.2,10148.2,9551.25,11939.1
1603245600,11982.7,11143.9,10784.4,10185.3,9586.15,11982.7
1603249200,12052.3,11208.6,10847,10244.4,9641.81,12052.3
1603252800,12165.8,11314.2,10949.3,10341,9732.67,12165.8
1603256400,12228.6,11372.6,11005.7,10394.3,9782.89,12228.6
1603260000,12242.4,11385.4,11018.1,10406,9793.9,12242.4
1603263600,12236.9,11380.3,11013.2,10401.4,9789.54,12236.9
1603267200,12200.3,11346.3,10980.2,10370.2,9760.22,12200.3
1603270800,12172.4,11320.3,10955.1,10346.5,9737.9,12172.4
1603274400,12168.8,11317,10951.9,10343.5,9735.05,12168.8
1603278000,12215.1,11360.1,10993.6,10382.9,9772.11,12215.1
1603281600,12277.7,11418.3,11049.9,10436,9822.16,12277.7
1603285200,12364.7,11499.1,11128.2,10510,9891.73,12364.7
1603288800,12432.9,11562.6,11189.6,10567.9,9946.29,12432.9
1603292400,12617.4,11734.2,11355.7,10724.8,10094,12617.4
1603296000,12697.6,11808.8,11427.8,10793,10158.1,12697.6
1603299600,12794.1,11898.5,11514.7,10875,10235.3,12794.1
1603303200,12786.8,11891.7,11508.1,10868.8,10229.4,12786.8
1603306800,12750.9,11858.4,11475.9,10838.3,10200.8,12750.9
1603310400,12713.5,11823.5,11442.1,10806.5,10170.8,12713.5
1603314000,12756.5,11863.6,11480.9,10843.1,10205.2,12756.5
1603317600,12870.6,11969.6,11583.5,10940,10296.5,12870.6
1603321200,13049.9,12136.4,11744.9,11092.4,10439.9,13049.9
1603324800,12959.4,12052.2,11663.4,11015.5,10367.5,12959.4
1603328400,12847.2,11947.9,11562.5,10920.2,10277.8,12847.2
1603332000,12876.5,11975.2,11588.9,10945.1,10301.2,12876.5
1603335600,12797.2,11901.4,11517.5,10877.7,10237.8,12797.2
1603339200,12758.8,11865.7,11482.9,10845,10207.1,12758.8
1603342800,12737.2,11845.6,11463.5,10826.6,10189.8,12737.2
1603346400,12751.9,11859.3,11476.7,10839.1,10201.5,12751.9
1603350000,12787.9,11892.8,11509.1,10869.7,10230.3,12787.9
1603353600,12773.7,11879.6,11496.3,10857.7,10219,12773.7
1603357200,12786.9,11891.8,11508.2,10868.9,10229.5,12786.9
1603360800,12820.9,11923.4,11538.8,10897.7,10256.7,12820.9
1603364400,12914.8,12010.7,11623.3,10977.5,10331.8,12914.8
1603368000,12967.1,12059.4,11670.4,11022,10373.7,12967.1
1603371600,12897,11994.2,11607.3,10962.5,10317.6,12897
1603375200,12893.4,11990.9,11604.1,10959.4,10314.7,12893.4
1603378800,12903.9,12000.6,11613.5,10968.3,10323.1,12903.9
1603382400,12933.5,12028.2,11640.2,10993.5,10346.8,12933.5
1603386000,12989.3,12080,11690.3,11040.9,10391.4,12989.3
1603389600,13025.7,12113.9,11723.1,11071.8,10420.5,13025.7
1603393200,13038.3,12125.6,11734.5,11082.6,10430.7,13038.3
1603396800,13071.5,12156.5,11764.3,11110.8,10457.2,13071.5
1603400400,13105.8,12188.4,11795.2,11139.9,10484.6,13105.8
1603404000,13074.7,12159.5,11767.3,11113.5,10459.8,13074.7
1603407600,13082.3,12166.5,11774.1,11120,10465.8,13082.3
1603411200,12993.7,12084.2,11694.4,11044.7,10395,12993.7
1603414800,12920.6,12016.2,11628.6,10982.5,10336.5,12920.6
1603418400,12910.7,12007,11619.7,10974.1,10328.6,12910.7
1603422000,12940.7,12034.8,11646.6,10999.6,10352.5,12940.7
1603425600,12974.3,12066.1,11676.9,11028.2,10379.5,12974.3
1603429200,12942.4,12036.5,11648.2,11001.1,10354,12942.4
1603432800,12950.8,12044.3,11655.8,11008.2,10360.7,12950.8
1603436400,12929.8,12024.7,11636.8,10990.3,10343.8,12929.8
1603440000,12886.7,11984.6,11598,10953.7,10309.3,12886.7
1603443600,12902.7,11999.5,11612.4,10967.3,10322.1,12902.7
1603447200,12942.6,12036.6,11648.3,11001.2,10354.1,12942.6
1603450800,12983.2,12074.4,11684.9,11035.7,10386.6,12983.2
1603454400,12991.9,12082.5,11692.7,11043.1,10393.5,12991.9
1603458000,12963.5,12056.1,11667.2,11019,10370.8,12963.5
1603461600,12971.4,12063.4,11674.3,11025.7,10377.1,12971.4
1603465200,12937.4,12031.8,11643.6,10996.8,10349.9,12937.4
1603468800,12925.9,12021.1,11633.3,10987,10340.7,12925.9
1603472400,12845,11945.9,11560.5,10918.3,10276,12845
1603476000,12794.8,11899.2,11515.3,10875.6,10235.8,12794.8
1603479600,12825.1,11927.3,11542.6,10901.3,10260.1,12825.1
1603483200,12882.5,11980.7,11594.3,10950.1,10306,12882.5
1603486800,12918.1,12013.8,11626.3,10980.3,10334.4,12918.1
1603490400,12908.7,12005.1,11617.8,10972.4,10327,12908.7
1603494000,12918.4,12014.1,11626.6,10980.7,10334.7,12918.4
1603497600,12938.1,12032.4,11644.3,10997.4,10350.5,12938.1
1603501200,12907.6,12004.1,11616.8,10971.5,10326.1,12907.6
1603504800,12936.5,12031,11642.9,10996.1,10349.2,12936.5
1603508400,12972.2,12064.1,11675,11026.3,10377.7,12972.2
1603512000,12980.8,12072.2,11682.7,11033.7,10384.7,12980.8
1603515600,12971,12063,11673.9,11025.3,10376.8,12971
1603519200,12959.3,12052.2,11663.4,11015.4,10367.5,12959.3
1603522800,12958.7,12051.6,11662.9,11014.9,10367,12958.7
1603526400,12939.8,12034,11645.8,10998.8,10351.8,12939.8
1603530000,12927.7,12022.8,11635,10988.6,10342.2,12927.7
1603533600,12936,12030.4,11642.4,10995.6,10348.8,12936
1603537200,12960.2,12053,11664.2,11016.2,10368.2,12960.2
1603540800,12981.3,12072.6,11683.2,11034.1,10385,12981.3
1603544400,12983.3,12074.5,11685,11035.8,10386.7,12983.3
1603548000,12981.5,12072.7,11683.3,11034.2,10385.2,12981.5
1603551600,13019.1,12107.7,11717.2,11066.2,10415.3,13019.1
1603555200,13100.2,12183.2,11790.2,11135.2,10480.2,13100.2
1603558800,13081.7,12165.9,11773.5,11119.4,10465.3,13081.7
1603562400,13106,12188.6,11795.4,11140.1,10484.8,13106
1603566000,13110.1,12192.3,11799,11143.5,10488,13110.1
1603569600,13106.2,12188.8,11795.6,11140.3,10485,13106.2
1603573200,13105.6,12188.2,11795,11139.8,10484.5,13105.6
1603576800,13077.3,12161.9,11769.6,11115.7,10461.8,13077.3
1603580400,13063.5,12149.1,11757.2,11104,10450.8,13063.5
1603584000,13091,12174.7,11781.9,11127.4,10472.8,13091
1603587600,13111.4,12193.6,11800.3,11144.7,10489.2,13111.4
1603591200,13137.3,12217.7,11823.5,11166.7,10509.8,13137.3
1603594800,13135.7,12216.2,11822.1,11165.3,10508.5,13135.7
1603598400,13225.1,12299.3,11902.5,11241.3,10580,13225.1
1603602000,13291.4,12361,11962.2,11297.7,10633.1,13291.4
1603605600,13116.5,12198.4,11804.9,11149.1,10493.2,13116.5
1603609200,12986.2,12077.2,11687.6,11038.3,10389,12986.2
1603612800,13017,12105.8,11715.3,11064.5,10413.6,13017
1603616400,13004.5,12094.2,11704.1,11053.8,10403.6,13004.5
1603620000,13000.6,12090.6,11700.5,11050.5,10400.5,13000.6
1603623600,12975.6,12067.3,11678.1,11029.3,10380.5,12975.6
1603627200,12952.7,12046,11657.4,11009.8,10362.2,12952.7
1603630800,12962.1,12054.7,11665.9,11017.8,10369.7,12962.1
1603634400,12980.4,12071.8,11682.4,11033.4,10384.4,12980.4
1603638000,12985.7,12076.7,11687.1,11037.8,10388.5,12985.7
1603641600,12965.3,12057.7,11668.8,11020.5,10372.2,12965.3
1603645200,12962.8,12055.4,11666.5,11018.3,10370.2,12962.8
1603648800,13008.4,12097.8,11707.6,11057.2,10406.7,13008.4
1603652400,12994.1,12084.6,11694.7,11045,10395.3,12994.1
1603656000,13013.6,12102.6,11712.2,11061.5,10410.9,13013.6
1603659600,13031.4,12119.2,11728.2,11076.7,10425.1,13031.4
1603663200,13018.6,12107.3,11716.7,11065.8,10414.8,13018.6
1603666800,13010.3,12099.5,11709.2,11058.7,10408.2,13010.3
1603670400,13022.5,12110.9,11720.2,11069.1,10418,13022.5
1603674000,13025,12113.2,11722.5,11071.2,10420,13025
1603677600,13067.6,12152.9,11760.9,11107.5,10454.1,13067.6
1603681200,13084.6,12168.7,11776.2,11122,10467.7,13084.6
1603684800,13099.7,12182.7,11789.7,11134.7,10479.8,13099.7
1603688400,13097.8,12180.9,11788,11133.1,10478.2,13097.8
1603692000,13113.3,12195.4,11802,11146.3,10490.6,13113.3
1603695600,13087.4,12171.3,11778.6,11124.3,10469.9,13087.4
1603699200,13054.3,12140.5,11748.9,11096.1,10443.4,13054.3
1603702800,13026.9,12115,11724.2,11072.8,10421.5,13026.9
1603706400,13073.2,12158,11765.8,11112.2,10458.5,13073.2
1603710000,13093.4,12176.8,11784,11129.4,10474.7,13093.4
1603713600,13135.5,12216,11821.9,11165.2,10508.4,13135.5
1603717200,13133.9,12214.6,11820.5,11163.8,10507.1,13133.9
1603720800,13175.1,12252.8,11857.6,11198.8,10540,13175.1
1603724400,13183.1,12260.2,11864.7,11205.6,10546.4,13183.1
1603728000,13053.5,12139.8,11748.2,11095.5,10442.8,13053.5
1603731600,12911.5,12007.7,11620.3,10974.8,10329.2,12911.5
1603735200,12853.4,11953.7,11568.1,10925.4,10282.7,12853.4
1603738800,12917.7,12013.5,11625.9,10980.1,10334.2,12917.7
1603742400,12974.2,12066,11676.7,11028,10379.3,12974.2
1603746000,13010.8,12100,11709.7,11059.2,10408.6,13010.8
1603749600,13013.2,12102.2,11711.8,11061.2,10410.5,13013.2
1603753200,13020.9,12109.4,11718.8,11067.7,10416.7,13020.9
1603756800,13053.8,12140.1,11748.4,11095.8,10443.1,13053.8
1603760400,13073.5,12158.4,11766.2,11112.5,10458.8,13073.5
1603764000,13088.2,12172,11779.4,11124.9,10470.5,13088.2
1603767600,13086.5,12170.4,11777.8,11123.5,10469.2,13086.5
1603771200,13083.1,12167.3,11774.8,11120.6,10466.5,13083.1
1603774800,13104,12186.7,11793.6,11138.4,10483.2,13104
1603778400,13109.5,12191.8,11798.5,11143.1,10487.6,13109.5
1603782000,13090.5,12174.1,11781.4,11126.9,10472.4,13090.5
1603785600,13124.4,12205.7,11812,11155.7,10499.5,13124.4
1603789200,13145.3,12225.2,11830.8,11173.5,10516.3,13145.3
1603792800,13129.2,12210.2,11816.3,11159.9,10503.4,13129.2
1603796400,13209.8,12285.1,11888.8,11228.3,10567.8,13209.8
1603800000,13364.5,12429,12028,11359.8,10691.6,13364.5
1603803600,13405.9,12467.5,12065.4,11395.1,10724.8,13405.9
1603807200,13384.5,12447.5,12046,11376.8,10707.6,13384.5
1603810800,13386.1,12449.1,12047.5,11378.2,10708.9,13386.1
1603814400,13504.5,12559.2,12154.1,11478.8,10803.6,13504.5
1603818000,13605.5,12653.1,12244.9,11564.7,10884.4,13605.5
1603821600,13663.1,12706.7,12296.8,11613.7,10930.5,13663.1
1603825200,13638.1,12683.5,12274.3,11592.4,10910.5,13638.1
1603828800,13645.6,12690.4,12281,11598.7,10916.5,13645.6
1603832400,13635,12680.6,12271.5,11589.8,10908,13635
1603836000,13658.9,12702.8,12293,11610.1,10927.1,13658.9
1603839600,13698.7,12739.8,12328.8,11643.9,10958.9,13698.7
1603843200,13681.3,12723.6,12313.2,11629.1,10945,13681.3
1603846800,13675,12717.7,12307.5,11623.7,10940,13675
1603850400,13707.8,12748.2,12337,11651.6,10966.2,13707.8
1603854000,13772,12807.9,12394.8,11706.2,11017.6,13772
1603857600,13790.2,12824.9,12411.2,11721.7,11032.1,13790.2
1603861200,13765.4,12801.8,12388.9,11700.6,11012.3,13765.4
1603864800,13730,12768.9,12357,11670.5,10984,13730
1603868400,13729.2,12768.2,12356.3,11669.8,10983.4,13729.2
1603872000,13652.1,12696.5,12286.9,11604.3,10921.7,13652.1
1603875600,13652,12696.4,12286.8,11604.2,10921.6,13652
1603879200,13645.9,12690.7,12281.3,11599,10916.7,13645.9
1603882800,13582.3,12631.5,12224.1,11545,10865.8,13582.3
1603886400,13440.7,12499.8,12096.6,11424.6,10752.5,13440.7
1603890000,13282.2,12352.5,11954,11289.9,10625.8,13282.2
1603893600,13205.2,12280.8,11884.7,11224.4,10564.2,13205.2
1603897200,13059.1,12145,11753.2,11100.3,10447.3,13059.1
1603900800,13143.2,12223.2,11828.9,11171.7,10514.6,13143.2
1603904400,13157,12236,11841.3,11183.4,10525.6,13157
1603908000,13136,12216.5,11822.4,11165.6,10508.8,13136
1603911600,13191.8,12268.3,11872.6,11213,10553.4,13191.8
1603915200,13193.9,12270.3,11874.5,11214.8,10555.1,13193.9
1603918800,13184.7,12261.8,11866.2,11207,10547.8,13184.7
1603922400,13176.2,12253.9,11858.6,11199.8,10541,13176.2
1603926000,13232.4,12306.2,11909.2,11247.6,10585.9,13232.4
1603929600,13267.7,12339,11941,11277.6,10614.2,13267.7
1603933200,13264.5,12336,11938,11274.8,10611.6,13264.5
1603936800,13249.1,12321.6,11924.2,11261.7,10599.3,13249.1
1603940400,13256.9,12328.9,11931.2,11268.4,10605.5,13256.9
1603944000,13242.2,12315.2,11917.9,11255.8,10593.7,13242.2
1603947600,13262.6,12334.2,11936.3,11273.2,10610.1,13262.6
1603951200,13262.1,12333.8,11935.9,11272.8,10609.7,13262.1
1603954800,13283.7,12353.9,11955.4,11291.2,10627,13283.7
1603958400,13207.3,12282.8,11886.6,11226.2,10565.9,13207.3
1603962000,13133,12213.7,11819.7,11163,10506.4,13133
1603965600,13160.7,12239.5,11844.6,11186.6,10528.6,13160.7
1603969200,13131.9,12212.7,11818.8,11162.2,10505.6,13131.9
1603972800,13092.9,12176.4,11783.6,11128.9,10474.3,13092.9
1603976400,13062,12147.7,11755.8,11102.7,10449.6,13062
1603980000,13176.7,12254.4,11859.1,11200.2,10541.4,13176.7
1603983600,13341.8,12407.8,12007.6,11340.5,10673.4,13341.8
1603987200,13423.4,12483.8,12081.1,11409.9,10738.7,13423.4
1603990800,13497.2,12552.4,12147.5,11472.6,10797.7,13497.2
1603994400,13569.2,12619.4,12212.3,11533.9,10855.4,13569.2
1603998000,13565.6,12616,12209.1,11530.8,10852.5,13565.6
1604001600,13532.1,12584.8,12178.9,11502.3,10825.7,13532.1
1604005200,13479.9,12536.3,12131.9,11457.9,10784,13479.9
1604008800,13491.6,12547.2,12142.5,11467.9,10793.3,13491.6
1604012400,13453.1,12511.4,12107.8,11435.2,10762.5,13453.1
1604016000,13434.6,12494.1,12091.1,11419.4,10747.7,13434.6
1604019600,13482.2,12538.5,12134,11459.9,10785.8,13482.2
1604023200,13590.6,12639.2,12231.5,11552,10872.5,13590.6
1604026800,13510.9,12565.2,12159.9,11484.3,10808.8,13510.9
1604030400,13451.4,12509.8,12106.2,11433.7,10761.1,13451.4
1604034000,13424.9,12485.2,12082.5,11411.2,10740,13424.9
1604037600,13318.7,12386.4,11986.8,11320.9,10654.9,13318.7
1604041200,13206,12281.5,11885.4,11225.1,10564.8,13206
1604044800,13199.3,12275.3,11879.4,11219.4,10559.4,13199.3
1604048400,13247.3,12320,11922.6,11260.2,10597.8,13247.3
1604052000,13241.4,12314.5,11917.3,11255.2,10593.1,13241.4
1604055600,13282.1,12352.4,11953.9,11289.8,10625.7,13282.1
1604059200,13316.4,12384.3,11984.8,11319,10653.1,13316.4
1604062800,13328.8,12395.8,11996,11329.5,10663.1,13328.8
1604066400,13288.9,12358.6,11960,11295.5,10631.1,13288.9
1604070000,13308.4,12376.8,11977.6,11312.2,10646.7,13308.4
1604073600,13450.7,12509.2,12105.7,11433.1,10760.6,13450.7
1604077200,13536.6,12589,12182.9,11506.1,10829.2,13536.6
1604080800,13518,12571.7,12166.2,11490.3,10814.4,13518
1604084400,13521.3,12574.8,12169.1,11493.1,10817,13521.3
1604088000,13520.5,12574,12168.4,11492.4,10816.4,13520.5
1604091600,13584.8,12633.8,12226.3,11547,10867.8,13584.8
1604095200,13569.4,12619.6,12212.5,11534,10855.5,13569.4
1604098800,13557.4,12608.4,12201.6,11523.8,10845.9,13557.4
1604102400,13571.3,12621.3,12214.2,11535.6,10857.1,13571.3
1604106000,13583.7,12632.8,12225.3,11546.1,10866.9,13583.7
1604109600,13620,12666.6,12258,11577,10896,13620
1604113200,13636.9,12682.3,12273.2,11591.4,10909.5,13636.9
1604116800,13534.2,12586.8,12180.8,11504,10827.3,13534.2
1604120400,13494.7,12550.1,12145.2,11470.5,10795.8,13494.7
1604124000,13497.1,12552.3,12147.4,11472.6,10797.7,13497.1
1604127600,13540.3,12592.5,12186.3,11509.3,10832.2,13540.3
1604131200,13588.2,12637,12229.4,11550,10870.6,13588.2
1604134800,13682.8,12725,12314.5,11630.4,10946.2,13682.8
1604138400,13827.8,12859.9,12445,11753.7,11062.3,13827.8
1604142000,13846.8,12877.6,12462.2,11769.8,11077.5,13846.8
1604145600,13879.2,12907.6,12491.3,11797.3,11103.3,13879.2
1604149200,13903.8,12930.5,12513.4,11818.2,11123,13903.8
1604152800,13871.9,12900.9,12484.7,11791.1,11097.5,13871.9
1604156400,13829.4,12861.3,12446.4,11755,11063.5,13829.4
1604160000,13818.9,12851.6,12437,11746.1,11055.1,13818.9
1604163600,13838.4,12869.7,12454.6,11762.7,11070.8,13838.4
1604167200,13787.2,12822.1,12408.5,11719.1,11029.7,13787.2
1604170800,13743.4,12781.4,12369.1,11681.9,10994.7,13743.4
1604174400,13746,12783.8,12371.4,11684.1,10996.8,13746
1604178000,13801.2,12835.1,12421,11731,11040.9,13801.2
1604181600,13833.1,12864.8,12449.8,11758.1,11066.5,13833.1
1604185200,13853.1,12883.3,12467.7,11775.1,11082.4,13853.1
1604188800,13822.5,12855,12440.3,11749.2,11058,13822.5
1604192400,13768,12804.2,12391.2,11702.8,11014.4,13768
1604196000,13741.4,12779.5,12367.3,11680.2,10993.1,13741.4
1604199600,13734.2,12772.8,12360.8,11674.1,10987.4,13734.2
1604203200,13695.2,12736.5,12325.7,11640.9,10956.2,13695.2
1604206800,13667.8,12711.1,12301,11617.7,10934.3,13667.8
1604210400,13697.2,12738.4,12327.5,11642.6,10957.8,13697.2
1604214000,13709.9,12750.2,12338.9,11653.5,10968,13709.9
1604217600,13756.7,12793.7,12381,11693.2,11005.4,13756.7
1604221200,13770.8,12806.8,12393.7,11705.1,11016.6,13770.8
1604224800,13717.6,12757.3,12345.8,11659.9,10974,13717.6
1604228400,13710,12750.3,12339,11653.5,10968,13710
1604232000,13715.4,12755.3,12343.8,11658.1,10972.3,13715.4
1604235600,13724.2,12763.5,12351.8,11665.5,10979.3,13724.2
1604239200,13771.7,12807.7,12394.6,11706,11017.4,13771.7
1604242800,13802.4,12836.2,12422.1,11732,11041.9,13802.4
1604246400,13811.2,12844.4,12430.1,11739.5,11048.9,13811.2
1604250000,13797.6,12831.8,12417.9,11728,11038.1,13797.6
1604253600,13803.3,12837.1,12423,11732.8,11042.6,13803.3
1604257200,13804.7,12838.3,12424.2,11734,11043.7,13804.7
1604260800,13797.5,12831.7,12417.7,11727.9,11038,13797.5
1604264400,13808.5,12841.9,12427.7,11737.2,11046.8,13808.5
1604268000,13818.6,12851.3,12436.7,11745.8,11054.9,13818.6
1604271600,13743.2,12781.2,12368.9,11681.8,10994.6,13743.2
1604275200,13715.9,12755.8,12344.3,11658.5,10972.7,13715.9
1604278800,13788.7,12823.4,12409.8,11720.4,11030.9,13788.7
1604282400,13779.4,12814.8,12401.4,11712.5,11023.5,13779.4
1604286000,13723.4,12762.8,12351.1,11664.9,10978.7,13723.4
1604289600,13699.8,12740.8,12329.9,11644.9,10959.9,13699.8
1604293200,13691.8,12733.4,12322.6,11638.1,10953.5,13691.8
1604296800,13683.2,12725.4,12314.9,11630.8,10946.6,13683.2
1604300400,13714.2,12754.2,12342.8,11657.1,10971.4,13714.2
1604304000,13736.3,12774.8,12362.7,11675.9,10989,13736.3
1604307600,13587.2,12636.1,12228.4,11549.1,10869.7,13587.2
1604311200,13504.2,12558.9,12153.8,11478.5,10803.3,13504.2
1604314800,13524.3,12577.6,12171.8,11495.6,10819.4,13524.3
1604318400,13441.4,12500.5,12097.2,11425.2,10753.1,13441.4
1604322000,13330.6,12397.4,11997.5,11331,10664.5,13330.6
1604325600,13352,12417.3,12016.8,11349.2,10681.6,13352
1604329200,13425.6,12485.8,12083.1,11411.8,10740.5,13425.6
1604332800,13489.3,12545.1,12140.4,11465.9,10791.5,13489.3
1604336400,13508.9,12563.3,12158,11482.6,10807.1,13508.9
1604340000,13515.9,12569.8,12164.3,11488.5,10812.7,13515.9
1604343600,13487.3,12543.2,12138.5,11464.2,10789.8,13487.3
1604347200,13505.6,12560.2,12155.1,11479.8,10804.5,13505.6
1604350800,13616.3,12663.1,12254.6,11573.8,10893,13616.3
1604354400,13633.2,12678.8,12269.8,11588.2,10906.5,13633.2
1604358000,13596.8,12645.1,12237.2,11557.3,10877.5,13596.8
1604361600,13568.6,12618.8,12211.8,11533.3,10854.9,13568.6
1604365200,13522.6,12576,12170.3,11494.2,10818.1,13522.6
1604368800,13564.8,12615.3,12208.3,11530.1,10851.8,13564.8
1604372400,13514.4,12568.4,12163,11487.3,10811.6,13514.4
1604376000,13402.5,12464.4,12062.3,11392.2,10722,13402.5
1604379600,13385.6,12448.6,12047,11377.8,10708.5,13385.6
1604383200,13397.8,12459.9,12058,11388.1,10718.2,13397.8
1604386800,13383.6,12446.8,12045.3,11376.1,10706.9,13383.6
1604390400,13427,12487.1,12084.3,11413,10741.6,13427
1604394000,13479.9,12536.3,12131.9,11457.9,10783.9,13479.9
1604397600,13539.1,12591.4,12185.2,11508.3,10831.3,13539.1
1604401200,13546.3,12598,12191.6,11514.3,10837,13546.3
1604404800,13526.4,12579.5,12173.7,11497.4,10821.1,13526.4
1604408400,13517,12570.8,12165.3,11489.4,10813.6,13517
1604412000,13609.9,12657.2,12248.9,11568.4,10887.9,13609.9
1604415600,13736.5,12774.9,12362.8,11676,10989.2,13736.5
1604419200,13742.4,12780.4,12368.2,11681,10993.9,13742.4
1604422800,13714.4,12754.4,12342.9,11657.2,10971.5,13714.4
1604426400,13730.9,12769.7,12357.8,11671.2,10984.7,13730.9
1604430000,13745.6,12783.4,12371.1,11683.8,10996.5,13745.6
1604433600,13737.5,12775.8,12363.7,11676.8,10990,13737.5
1604437200,13729,12767.9,12356.1,11669.6,10983.2,13729
1604440800,13742.8,12780.8,12368.5,11681.4,10994.3,13742.8
1604444400,13763,12799.6,12386.7,11698.6,11010.4,13763
1604448000,13934.5,12959.1,12541.1,11844.3,11147.6,13934.5
1604451600,13910.4,12936.7,12519.4,11823.9,11128.4,13910.4
1604455200,13798,12832.2,12418.2,11728.3,11038.4,13798
1604458800,13785.3,12820.3,12406.8,11717.5,11028.2,13785.3
1604462400,13841.2,12872.3,12457,11765,11072.9,13841.2
1604466000,13886,12914,12497.4,11803.1,11108.8,13886
1604469600,13852.2,12882.5,12467,11774.3,11081.7,13852.2
1604473200,13797.9,12832.1,12418.1,11728.2,11038.3,13797.9
1604476800,13686.5,12728.5,12317.9,11633.5,10949.2,13686.5
1604480400,13627.4,12673.5,12264.7,11583.3,10901.9,13627.4
1604484000,13658.1,12702,12292.3,11609.4,10926.5,13658.1
1604487600,13676.9,12719.5,12309.2,11625.3,10941.5,13676.9
